variant,seed,after_task,task_id,acc,context_entropy,context_margin,context_top1_acc,context_brier,context_ece,latent_frechet_margin,prototype_weight,class2_margin_vs4,class5_margin_vs4,class2_logit_rank,class5_logit_rank
reference_v22c,0,9,5,0.293,0.18654976785182953,0.8954541087150574,0.871999979019165,0.1550956815481186,0.12002085149288177,39.17771530151367,0.9499999284744263,,,,
reference_v22c,0,9,6,0.654,0.0976494699716568,0.9627173542976379,1.0,0.001545627717860043,0.02045220509171486,99.62169647216797,0.9499999284744263,,,,
reference_v22c,0,9,7,0.648,0.0723031535744667,0.9744433760643005,1.0,0.0010417844168841839,0.01457533985376358,121.50154876708984,0.9499999284744263,,,,
reference_v22c,0,9,8,0.41,0.14278900623321533,0.9463974833488464,1.0,0.0023743384517729282,0.03014295920729637,45.94115447998047,0.9499999284744263,,,,
reference_v22c,0,9,9,0.3475,0.09111343324184418,0.9648870229721069,1.0,0.001415922655723989,0.01918511837720871,106.46286010742188,0.9499999284744263,,,,
reference_v22c,4,0,0,0.3905,7.671079327309371e-10,1.0,1.0,6.087331987702835e-21,0.0,999986.3125,0.9499999284744263,1.9906859397888184,,2.422499895095825,
reference_v22c,4,1,0,0.1995,0.20491498708724976,0.840571939945221,0.29600000381469727,1.3963090181350708,0.7487662434577942,21.53607749938965,0.9499999284744263,2.3747429847717285,,4.829999923706055,
reference_v22c,4,1,1,0.389,0.000633261282928288,0.9996994733810425,1.0,1.3085144928481895e-05,0.00014673545956611633,265.7102355957031,0.9499999284744263,,9.335650444030762,,3.3375000953674316
reference_v22c,4,2,0,0.074,0.09240075200796127,0.9545678496360779,0.0,1.9355638027191162,0.9772382974624634,78.19451141357422,0.9499999284744263,2.2989273071289062,,9.992500305175781,
reference_v22c,4,2,1,0.408,0.04609190300107002,0.9774109125137329,1.0,0.0010580206289887428,0.01126202940940857,118.08938598632812,0.9499999284744263,,9.645735740661621,,3.2149999141693115
reference_v22c,4,2,2,0.4585,0.051209457218647,0.9749575257301331,1.0,0.0011746727395802736,0.012516044080257416,112.075439453125,0.9499999284744263,,,,
reference_v22c,4,3,0,0.0735,0.11748874932527542,0.9468954801559448,0.0,1.9366881847381592,0.9727500677108765,47.784339904785156,0.9499999284744263,1.7564069032669067,,13.3100004196167,
reference_v22c,4,3,1,0.359,0.06594301760196686,0.9711013436317444,1.0,0.001238596742041409,0.014834728091955185,120.29612731933594,0.9499999284744263,,10.017143249511719,,3.2125000953674316
reference_v22c,4,3,2,0.501,0.05616748332977295,0.9755209684371948,1.0,0.001002253731712699,0.01255955919623375,142.19326782226562,0.9499999284744263,,,,
reference_v22c,4,3,3,0.222,0.10380486398935318,0.9531816244125366,1.0,0.0020867513958364725,0.024036746472120285,52.692195892333984,0.9499999284744263,,,,
reference_v22c,4,4,0,0.0535,0.1414678692817688,0.9368877410888672,0.0,1.9288901090621948,0.9670439958572388,23.224924087524414,0.9499999284744263,0.8436301350593567,,16.959999084472656,
reference_v22c,4,4,1,0.3765,0.08679451048374176,0.9618418216705322,1.0,0.0016271641943603754,0.019687987864017487,115.90626525878906,0.9499999284744263,,10.166651725769043,,3.194999933242798
reference_v22c,4,4,2,0.4745,0.06707195192575455,0.9712597727775574,1.0,0.001237611286342144,0.015103794634342194,141.53851318359375,0.9499999284744263,,,,
reference_v22c,4,4,3,0.2225,0.12600135803222656,0.9458563923835754,1.0,0.002486798446625471,0.028825964778661728,45.43913269042969,0.9499999284744263,,,,
reference_v22c,4,4,4,0.582,0.0691576674580574,0.9692034721374512,1.0,0.001262820209376514,0.01571747660636902,104.2413101196289,0.9499999284744263,,,,
reference_v22c,4,5,0,0.0635,0.23921126127243042,0.8795968890190125,0.0,1.8756550550460815,0.9339551329612732,8.895570755004883,0.9499999284744263,-0.5349619388580322,,22.209999084472656,
reference_v22c,4,5,1,0.3685,0.11796919256448746,0.9509097337722778,1.0,0.0022032742854207754,0.02603325992822647,49.945411682128906,0.9499999284744263,,10.041321754455566,,3.2825000286102295
reference_v22c,4,5,2,0.44,0.1292375773191452,0.9458346962928772,1.0,0.0023294040001928806,0.02869172766804695,38.19651412963867,0.9499999284744263,,,,
reference_v22c,4,5,3,0.1685,0.2534981966018677,0.8438608050346375,0.7440000176429749,0.3238595128059387,0.21838736534118652,19.190319061279297,0.9499999284744263,,,,
reference_v22c,4,5,4,0.497,0.11899982392787933,0.9500726461410522,1.0,0.002066180808469653,0.026236649602651596,62.67828369140625,0.9499999284744263,,,,
reference_v22c,4,5,5,0.328,0.08598139137029648,0.9644782543182373,1.0,0.0014231125824153423,0.01866472139954567,93.58544158935547,0.9499999284744263,,,,
reference_v22c,4,6,0,0.066,0.21661333739757538,0.8830569386482239,0.0,1.8832801580429077,0.9386088252067566,16.581775665283203,0.9499999284744263,-0.1196596622467041,,24.302499771118164,
reference_v22c,4,6,1,0.321,0.1907874196767807,0.8812707662582397,0.871999979019165,0.1343642920255661,0.1132446900010109,37.335845947265625,0.9499999284744263,,9.069116592407227,,4.804999828338623
reference_v22c,4,6,2,0.4345,0.116669662296772,0.9501236081123352,1.0,0.002202542731538415,0.02630329132080078,62.987247467041016,0.9499999284744263,,,,
reference_v22c,4,6,3,0.186,0.20538203418254852,0.8908061385154724,0.871999979019165,0.15589302778244019,0.12351632118225098,20.86600112915039,0.9499999284744263,,,,
reference_v22c,4,6,4,0.5195,0.12271326035261154,0.9469820261001587,1.0,0.002337387762963772,0.027839794754981995,62.8103141784668,0.9499999284744263,,,,
reference_v22c,4,6,5,0.302,0.09521999955177307,0.959050714969635,1.0,0.0017692279070615768,0.021445035934448242,72.48114776611328,0.9499999284744263,,,,
reference_v22c,4,6,6,0.6955,0.05286938324570656,0.9788567423820496,1.0,0.0008643470355309546,0.011354595422744751,128.35867309570312,0.9499999284744263,,,,
reference_v22c,4,7,0,0.045,0.5749846696853638,0.5931371450424194,0.0,1.6537684202194214,0.7868446111679077,9.1380615234375,0.9499999284744263,-0.5675950050354004,,33.5625,
reference_v22c,4,7,1,0.14,0.5048801898956299,0.6059001088142395,0.25600001215934753,0.9209500551223755,0.5578981041908264,8.756014823913574,0.9499999284744263,,4.786514759063721,,11.71500015258789
reference_v22c,4,7,2,0.406,0.12233012914657593,0.9457272887229919,1.0,0.002509646350517869,0.028345175087451935,36.835594177246094,0.9499999284744263,,,,
reference_v22c,4,7,3,0.1735,0.2607153356075287,0.8438445329666138,0.8080000281333923,0.21108978986740112,0.16494552791118622,11.357336044311523,0.9499999284744263,,,,
reference_v22c,4,7,4,0.513,0.12258569151163101,0.94614577293396,1.0,0.002461644122377038,0.02822890505194664,47.81975173950195,0.9499999284744263,,,,
reference_v22c,4,7,5,0.231,0.2762649655342102,0.7905837893486023,0.6800000071525574,0.3431054651737213,0.24106982350349426,18.7990779876709,0.9499999284744263,,,,
reference_v22c,4,7,6,0.7045,0.06727100163698196,0.9707829356193542,1.0,0.0012789496686309576,0.01529679074883461,97.08907318115234,0.9499999284744263,,,,
reference_v22c,4,7,7,0.659,0.038999322801828384,0.9834669232368469,1.0,0.0007346926140598953,0.008848395198583603,166.24424743652344,0.9499999284744263,,,,
reference_v22c,4,8,0,0.0685,0.6573308110237122,0.5310366153717041,0.5519999861717224,0.8080298900604248,0.49855154752731323,8.796655654907227,0.9499999284744263,0.20375454425811768,,30.762500762939453,
reference_v22c,4,8,1,0.068,0.5304909348487854,0.6312839984893799,0.12800000607967377,1.121817946434021,0.6844320297241211,8.631087303161621,0.9499999284744263,,3.1672756671905518,,16.247499465942383
reference_v22c,4,8,2,0.3655,0.15623968839645386,0.9194548726081848,0.9359999895095825,0.07877004891633987,0.0744398683309555,31.91522216796875,0.9499999284744263,,,,
reference_v22c,4,8,3,0.1555,0.3614931106567383,0.7613629698753357,0.5519999861717224,0.5364404320716858,0.3498370051383972,11.161108016967773,0.9499999284744263,,,,
reference_v22c,4,8,4,0.4805,0.14352811872959137,0.9373546242713928,1.0,0.0029179558623582125,0.03304136171936989,37.15327835083008,0.9499999284744263,,,,
reference_v22c,4,8,5,0.269,0.17150479555130005,0.8986222147941589,0.871999979019165,0.15339061617851257,0.11691781133413315,22.04537582397461,0.9499999284744263,,,,
reference_v22c,4,8,6,0.6725,0.07568317651748657,0.9672961235046387,1.0,0.00144863105379045,0.017177022993564606,88.89388275146484,0.9499999284744263,,,,
reference_v22c,4,8,7,0.644,0.04206380993127823,0.9820228815078735,1.0,0.0008012273465283215,0.00956840068101883,156.3003692626953,0.9499999284744263,,,,
reference_v22c,4,8,8,0.5835,0.09088271856307983,0.9609732627868652,1.0,0.0017484076088294387,0.020613517612218857,68.05961608886719,0.9499999284744263,,,,
reference_v22c,4,9,0,0.004,0.6200379133224487,0.5512000322341919,0.03999999910593033,1.5607925653457642,0.7319970726966858,27.308332443237305,0.9499999284744263,-0.008178113959729671,,30.75749969482422,
