seed,short_name,method,candidate_id,selected,config_json,selection_scope,validation_score,validation_final_avg_acc,validation_min_task_acc,validation_avg_forgetting
0,joint_upper_bound,baseline_joint_upper_bound,joint_upper_bound_sanity,True,"{""LR"": 0.001}",sanity_upper_bound_not_selected_by_validation,,,,
1,finetune,baseline_finetune,finetune_cand_0,True,"{""LR"": 0.001}",train_split_validation_only_no_final_test,-0.1062349739710995,0.0776666666666666,0.0,0.7356065625510648
1,ewc,baseline_ewc,ewc_cand_0,False,"{""EWC_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.1049349407340477,0.0788,0.0,0.7349397629361909
1,ewc,baseline_ewc,ewc_cand_1,False,"{""EWC_LAMBDA"": 10.0}",train_split_validation_only_no_final_test,-0.1042515629562502,0.0798666666666666,0.0,0.7364729184916675
1,ewc,baseline_ewc,ewc_cand_2,True,"{""EWC_LAMBDA"": 50.0}",train_split_validation_only_no_final_test,-0.1029516518155489,0.0801333333333333,0.0,0.7323399405955291
1,lwf,baseline_lwf,lwf_cand_0,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 0.5}",train_split_validation_only_no_final_test,-0.062068296215539,0.1092,0.0,0.6850731848621562
1,lwf,baseline_lwf,lwf_cand_1,False,"{""DISTILL_TEMPERATURE"": 2.0, ""LWF_LAMBDA"": 1.0}",train_split_validation_only_no_final_test,-0.0193128661020145,0.1330574283810792,0.0,0.6094811779323753
1,lwf,baseline_lwf,lwf_cand_2,True,"{""DISTILL_TEMPERATURE"": 3.0, ""LWF_LAMBDA"": 2.0}",train_split_validation_only_no_final_test,0.1029457086573519,0.2070230957139684,0.0,0.4163095482264659
1,experience_replay,baseline_experience_replay,experience_replay_cand_0,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 32, ""MEMORY_PER_TASK"": 64}",train_split_validation_only_no_final_test,0.6806644043915873,0.671932640325618,0.4186666666666667,0.1325396104027898
1,experience_replay,baseline_experience_replay,experience_replay_cand_1,False,"{""BASELINE_REPLAY_WEIGHT"": 1.0, ""MEMORY_PER_CLASS"": 96, ""MEMORY_PER_TASK"": 96}",train_split_validation_only_no_final_test,0.7538681423932485,0.7244022440009974,0.4933333333333333,0.0794697397643287
